8.24.159.242, 3356, 3356, [3356], 243.10160427807486, 28.0
84.116.135.218, 6830, 6830, [6830], 245.86206896551724, 109.10344827586206
216.239.46.1, 15169, 15169, [15169], 245.0, 28.0
86.65.220.221, None, 15557, [15557], 251.0, 28.0
80.219.101.242, None, 6830, [6830], 255.0, 0.0
176.199.0.1, None, 6830, [6830], 244.83333333333334, 0.0
149.91.93.1, None, 174, [174], 242.94736842105263, 0.0
194.123.122.1, None, 286, [], 162.07142857142858, 0.0
108.170.242.161, 15169, 15169, [15169], 49.25, 68.0
162.151.78.106, 7922, 7922, [7922], 50.666666666666664, 68.0
198.255.44.1, None, 174, [], 241.73333333333332, 0.0
72.14.233.116, 15169, 15169, [15169], 247.0909090909091, 140.0
195.221.127.185, 2200, 2200, [1712, 2200], 252.0, 28.0
72.14.235.161, None, 15169, [15169], 247.5, 140.0
67.98.235.18, 3356, 3356, [], 242.83333333333334, 28.0
202.84.138.33, 4637, 4637, [4637], 248.1818181818182, 68.0
82.247.56.117, None, 12322, [12322], 255.0, 0.0
89.227.211.132, 12670, 12670, [], 243.9375, 28.0
154.25.9.145, 174, 174, [], 247.03658536585365, 68.0
194.68.129.236, 702, -733, [2200, 15557], 248.375, 28.0
73.4.218.247, 7015, 7922, [7922], 255.0, 0.0
195.42.144.195, 21409, -250, [0, 5410, -566, 6774, 2200], 248.0, 28.0
78.239.7.196, None, 12322, [12322], 255.0, 0.0
68.87.153.77, None, 7922, [7922], 62.0, 68.0
130.81.18.24, 701, 701, [], 242.0, 140.0
84.116.224.138, 6830, 6830, [6830], 243.14285714285714, 28.0
173.207.204.1, None, 0, [2200], 225.86666666666667, 0.0
196.10.203.1, None, 2018, [], 242.4375, 0.0
108.169.248.1, None, 174, [174], 238.05, 2.8
5.51.60.168, None, 5410, [], 255.0, 0.0
193.51.177.114, 2200, 2200, [0, 17408, 39264, -285, -250, 41496, 63949, 16276, 15830, 2200, 3257, 48347], 249.99246501614638, 28.0
96.108.34.10, 7922, 7922, [7922], 61.99094437257438, 68.0
166.49.208.124, 5400, 5400, [], 245.0, 28.0
23.48.240.1, None, 2914, [], 241.14285714285714, 0.0
193.51.188.13, 50897, 50897, [2200], 239.92307692307693, 28.0
88.182.29.254, None, 12322, [12322], 63.0, 68.0
205.159.239.1, None, 6939, [6939], 51.03225806451613, 0.0
205.159.71.1, None, 3356, [], 241.33333333333334, 0.0
50.232.235.1, None, 7922, [7922], 50.52173913043478, 34.0
216.239.40.213, 15169, 15169, [15169], 243.0, 68.0
217.168.55.61, 6830, 6830, [6830], 253.0, 68.0
184.86.245.1, None, 7922, [7922], 243.1304347826087, 1.2173913043478262
198.26.20.26, 27064, 27064, [], 233.33333333333334, 28.0
204.15.20.204, 32934, 32934, [32934], 244.0, 140.0
154.24.44.97, 22676, 174, [174], 240.5, 68.0
124.126.255.1, None, 23724, [], 240.27777777777777, 0.0
68.85.94.41, None, 7922, [7922], 62.0, 68.0
146.232.128.17, None, 2018, [2018], 253.0, 68.0
95.97.74.17, None, 6830, [6830], 63.0, 68.0
154.24.58.117, 174, 174, [174], 252.0, 68.0
78.243.167.18, None, 12322, [12322], 255.0, 0.0
170.225.188.1, None, 3356, [3356], 230.88235294117646, 0.0
115.110.64.221, 4755, 4755, [4755], 50.111111111111114, 68.0
216.239.54.38, 15169, 15169, [15169], 246.0, 28.0
154.24.39.194, 174, 174, [174], 239.3, 68.0
192.134.0.1, None, 2486, [2200, 9002, 6939, 15557], 237.5, 0.0
219.65.84.1, None, 4755, [], 241.68421052631578, 0.0
198.27.73.16, 16276, 16276, [16276], 243.8108108108108, 28.0
23.5.224.1, None, 2914, [], 241.33333333333334, 0.0
216.239.49.77, 15169, 15169, [], 240.0, 28.0
154.24.59.94, 36536, 174, [174], 239.67857142857142, 68.0
84.116.224.54, 6830, 6830, [6830], 243.55555555555554, 86.07407407407408
69.139.225.82, 7922, 7922, [7922], 241.0, 28.0
154.24.48.249, None, 174, [174], 245.0, 68.0
14.141.56.1, None, 4755, [4755], 225.41666666666666, 1.1666666666666667
45.74.4.1, None, 9009, [9009], 116.11538461538461, 0.0
88.186.244.254, None, 12322, [12322], 63.0, 68.0
108.170.253.121, 15169, 15169, [15169], 245.0, 68.0
209.85.249.52, 15169, 15169, [15169], 247.0, 140.0
202.47.192.117, 10026, 4637, [4637], 242.63636363636363, 68.0
38.104.242.145, 174, 174, [174], 243.77172958735733, 67.8595258999122
198.92.208.1, None, 174, [], 246.1875, 0.0
38.109.143.1, None, 174, [], 240.85714285714286, 0.0
195.42.144.211, 9583, -250, [5410, 25091, -566, 6774, 2486, 2200, 6939], 246.98695652173913, 68.0
199.195.1.1, 3356, 3356, [3356], 243.14285714285714, 0.0
194.14.86.1, None, 3246, [], 241.75, 0.0
104.126.128.1, None, 20940, [], 239.22222222222223, 0.0
134.159.129.238, 4637, 4637, [4637], 238.7, 28.0
5.48.0.1, None, 5410, [5410], 129.3, 8.4
170.16.114.1, None, 3356, [], 196.5, 0.0
31.13.24.163, 32934, 32934, [32934], 241.5, 140.0
154.25.8.189, None, 174, [174], 252.76438848920864, 68.0
216.239.50.206, 15169, 15169, [15169], 244.28571428571428, 28.0
8.24.159.252, None, 3356, [3356], 243.26666666666668, 28.0
88.170.180.101, None, 12322, [12322], 255.0, 0.0
115.115.72.1, 4755, 4755, [4755], 241.3181818181818, 0.0
209.85.247.75, 15169, 15169, [15169], 245.03125, 140.0
162.151.75.141, 7922, 7922, [7922], 253.0, 28.0
108.170.228.71, 15169, 15169, [15169], 242.0, 140.0
192.54.215.1, None, 2200, [2200, 133579], 53.3125, 0.0
115.114.59.181, 4755, 4755, [], 51.875, 68.0
213.222.168.58, 6830, 6830, [6830], 243.57142857142858, 28.0
68.85.112.130, 7922, 7922, [], 52.0, 28.0
121.243.101.182, 4755, 4755, [4755], 238.875, 28.0
176.147.128.2, None, 5410, [5410], 63.0, 68.0
88.185.166.36, None, 12322, [12322], 255.0, 0.0
130.117.48.169, None, 174, [174], 249.4626168224299, 68.0
84.98.223.108, None, 15557, [15557], 255.0, 0.0
2.17.196.1, None, 2914, [], 241.27777777777777, 0.0
50.0.79.178, None, 14742, [0, 174, 2200, 1307, 20764], 251.672732977722, 28.0
154.24.43.29, 174, 174, [174], 251.99243856332703, 68.0
173.239.220.3, None, 20473, [20473], 255.0, 0.0
154.25.10.181, None, 174, [174], 251.97881355932202, 68.0
154.24.32.234, 174, 174, [], 241.9784946236559, 68.0
38.122.67.122, 174, 174, [174], 243.66666666666666, 28.0
152.63.118.50, 701, 701, [701], 244.68571428571428, 28.0
88.150.254.1, None, 3356, [], 244.0, 0.0
203.200.225.197, 4755, 4755, [4755], 49.25, 68.0
162.151.51.14, 7922, 7922, [7922], 239.0, 28.0
154.24.17.202, 174, 174, [174], 243.11111111111111, 68.0
192.131.112.1, None, 701, [], 243.3125, 0.0
