67.159.9.1, None, 174, [], 243.8, 0.0
154.24.6.238, 174, 174, [], 241.33333333333334, 68.0
4.35.98.81, None, 3356, [3356], 56.24390243902439, 68.0
89.221.40.173, 6762, 6762, [6762], 239.0, 140.0
8.24.155.1, None, 3356, [], 243.13333333333333, 0.0
154.25.1.213, 174, 174, [174], 249.53125, 68.0
154.54.82.221, None, 174, [], 248.0, 68.0
190.97.161.1, None, 3356, [], 240.875, 0.0
4.69.203.94, 3356, 3356, [3356], 99.07142857142857, 28.0
62.115.136.30, 1299, 1299, [1299], 246.47096774193548, 48.23225806451613
62.115.133.232, None, 1299, [1299], 249.85314685314685, 78.06993006993007
154.54.42.153, 174, 174, [], 249.04166666666666, 68.0
104.123.128.1, None, 1299, [1299], 244.16666666666666, 14.0
202.158.83.1, None, 4787, [4787], 233.86363636363637, 0.0
80.91.246.132, 1299, 1299, [1299], 245.76608187134502, 62.71345029239766
38.87.204.1, None, 174, [], 245.0, 0.0
213.155.135.96, 1299, 1299, [], 249.6153846153846, 40.30769230769231
38.140.221.138, 174, 174, [174], 238.5625, 28.0
154.24.18.153, 174, 174, [174], 241.48204503956177, 67.9026171637249
154.24.39.74, 174, 174, [], 242.85507246376812, 68.0
154.54.31.222, 174, 174, [], 248.8150642988365, 68.0
154.54.58.21, 174, 174, [174], 248.34437086092714, 68.0
149.127.0.1, None, 174, [], 245.64285714285714, 0.0
62.115.134.136, None, 1299, [], 249.0, 28.0
38.89.3.229, 174, 174, [174], 253.0, 28.0
154.25.6.41, None, 174, [174], 252.0, 68.0
154.54.25.134, 174, 174, [], 247.0, 68.0
89.167.142.1, None, 3356, [], 244.31578947368422, 0.0
50.7.14.1, None, 174, [174], 244.25, 0.0
154.25.8.110, 174, 174, [], 242.44444444444446, 68.0
64.189.41.1, None, 3356, [3356], 240.71428571428572, 0.0
62.115.118.150, 1299, 1299, [], 245.73107569721117, 76.53386454183267
8.38.47.1, None, 3356, [], 243.56521739130434, 0.0
185.8.140.1, None, 174, [174], 242.36363636363637, 0.0
130.117.3.113, 174, 174, [], 252.0, 68.0
38.68.248.1, None, 174, [174], 245.73684210526315, 0.0
64.9.112.1, None, 3356, [], 241.0, 0.0
130.117.2.81, None, 174, [174], 249.5, 68.0
104.37.56.1, None, 174, [174], 238.13333333333333, 14.0
154.54.46.38, 174, 174, [], 244.23076923076923, 68.0
4.69.158.5, 3356, 3356, [3356], 59.0, 140.0
213.242.109.113, None, 3356, [3356], 243.7456896551724, 28.0
99.193.251.1, None, 3356, [3356], 243.0, 0.0
67.98.235.46, 3356, 3356, [], 240.83333333333334, 28.0
8.19.52.1, None, 3356, [3356], 235.23809523809524, 0.0
170.58.2.1, 3356, 3356, [], 241.64285714285714, 0.0
125.208.162.1, 4787, 4787, [4787], 50.309859154929576, 20.112676056338028
67.159.26.1, None, 174, [], 242.6, 0.0
62.115.112.67, None, 1299, [1299], 249.97222222222223, 70.33333333333333
8.20.3.1, None, 3356, [], 239.0, 0.0
154.24.34.10, 174, 174, [174], 242.8, 68.0
213.155.130.205, 1299, 1299, [], 246.81159420289856, 52.34782608695652
213.248.73.213, 15895, 1299, [], 248.27683615819208, 28.0
195.29.186.238, None, 5391, [5391], 255.0, 0.0
78.1.59.19, None, 5391, [], 255.0, 0.0
38.140.100.218, None, 174, [], 242.38095238095238, 28.0
38.106.226.1, None, 174, [], 242.57142857142858, 0.0
199.34.240.1, None, 174, [174], 47.53488372093023, 33.2093023255814
209.170.73.1, None, 1299, [1299], 243.84615384615384, 0.0
38.99.142.1, None, 174, [], 245.1304347826087, 0.0
50.7.172.1, None, 174, [], 244.66666666666666, 0.0
64.215.188.1, None, 3356, [], 241.47368421052633, 0.0
62.115.134.187, 1299, 1299, [], 245.56363636363636, 111.2
8.19.76.6, 3356, 3356, [], 239.93103448275863, 28.0
154.24.57.178, 174, 174, [174], 242.95833333333334, 68.0
154.24.47.130, 174, 174, [], 235.0, 68.0
154.54.40.177, 174, 174, [174], 242.23449216087252, 68.0
173.0.8.1, 174, 174, [], 244.5, 0.0
66.90.78.1, None, 174, [], 243.4375, 0.0
149.7.57.150, 174, 174, [], 255.0, 0.0
195.29.144.25, None, 5391, [], 248.82539682539684, 140.0
64.40.223.238, 3356, 3356, [3356], 51.333333333333336, 68.0
149.11.18.186, 174, 174, [174], 48.357142857142854, 68.0
62.115.141.248, None, 1299, [], 240.80701754385964, 99.57894736842105
62.115.135.234, 1299, 1299, [1299], 247.5952380952381, 91.14285714285714
130.117.1.218, 174, 174, [174], 251.0, 68.0
154.54.6.34, 174, 174, [], 240.84313725490196, 66.43137254901961
4.69.208.162, 3356, 3356, [3356], 56.0, 28.0
207.231.189.1, None, 3356, [], 218.5, 0.0
154.24.22.194, 174, 174, [], 235.0, 68.0
89.221.41.9, 6762, 6762, [6762], 238.75, 112.0
62.115.135.252, 1299, 1299, [1299], 247.3404255319149, 94.80851063829788
204.153.138.1, None, 174, [], 242.35714285714286, 0.0
