203.180.195.34, 2497, 2497, [2497], 242.25, 28.0
202.255.244.1, None, 2907, [], 238.86363636363637, 0.0
150.99.199.46, 2907, 2907, [2907], 48.94034090909091, 68.0
202.242.16.1, None, 2497, [2497], 240.52631578947367, 0.0
210.130.172.125, None, 2497, [2497], 240.5, 28.0
192.47.161.1, None, 2497, [2497], 240.45, 0.0
192.218.240.1, None, 2907, [], 240.95454545454547, 0.0
150.99.198.166, 2907, 2907, [2907], 239.36363636363637, 28.0
202.34.192.1, None, 2907, [], 239.0909090909091, 0.0
150.99.182.206, 2907, 2907, [2907], 239.52631578947367, 28.0
150.59.0.1, None, 2907, [], 238.85714285714286, 0.0
58.138.105.21, None, 2497, [], 245.0, 68.0
202.16.124.1, None, 2907, [2907], 47.333333333333336, 0.0
143.94.0.1, None, 2497, [2497], 241.69230769230768, 0.0
58.138.88.50, 2497, 2497, [2497], 243.0, 28.0
150.7.0.1, None, 2907, [2907], 238.76923076923077, 0.0
164.161.68.1, None, 2907, [], 239.65217391304347, 0.0
150.99.198.170, 2907, 2907, [], 238.5, 28.0
150.99.187.217, None, 2907, [2907], 240.944099378882, 28.0
164.161.116.1, None, 2907, [], 240.9090909090909, 0.0
192.50.192.1, None, 2907, [2907], 165.66666666666666, 0.0
150.12.0.1, None, 2907, [2907], 238.05882352941177, 0.0
202.17.30.1, None, 2907, [2907], 48.84615384615385, 0.0
202.254.212.1, None, 2907, [2907], 43.0, 0.0
163.148.0.1, None, 2907, [2907], 242.0, 0.0
218.42.160.1, None, 2497, [2497], 241.35294117647058, 0.0
150.99.190.126, 2907, 2907, [], 238.36363636363637, 28.0
150.99.184.14, 2907, 2907, [2907], 236.92857142857142, 28.0
160.238.7.1, None, 2907, [2907], 225.625, 0.0
58.138.89.221, 2497, 2497, [2497], 248.0, 68.0
150.31.20.110, None, 2497, [2497], 255.0, 0.0
150.99.189.229, None, 2907, [2907], 242.0064935064935, 28.0
157.17.0.1, None, 2907, [2907], 228.72727272727272, 0.0
133.24.225.130, 131159, 2907, [2907], 45.26923076923077, 68.0
58.138.108.182, 2497, 2497, [], 243.66666666666666, 28.0
58.138.107.85, None, 2497, [], 249.16666666666666, 68.0
58.138.88.170, 2497, 2497, [2497], 246.11627906976744, 28.0
58.138.104.202, 2497, 2497, [2497], 242.66666666666666, 28.0
58.138.84.105, None, 2497, [2497], 248.13235294117646, 28.0
202.13.60.1, None, 2907, [2907], 56.10344827586207, 32.827586206896555
202.244.90.1, None, 2907, [2907], 240.0, 0.0
202.238.192.1, None, 2497, [], 243.71428571428572, 0.0
58.138.120.249, None, 2497, [2497], 250.0, 28.0
58.138.89.41, 2497, 2497, [], 242.47826086956522, 28.0
133.38.168.254, None, 2907, [2907], 252.0, 28.0
160.17.128.1, None, 2497, [], 240.86666666666667, 0.0
58.138.84.101, None, 2497, [2497], 248.464, 28.0
160.13.162.218, 2497, 2497, [2497], 241.21052631578948, 28.0
202.220.80.254, 2907, 2907, [], 238.94736842105263, 28.0
210.130.172.198, 17676, 2497, [2497], 242.71428571428572, 28.0
58.138.98.121, None, 2497, [2497], 248.22413793103448, 28.0
58.138.100.46, 2497, 2497, [2497], 242.38095238095238, 28.0
150.99.197.158, 2907, 2907, [], 63.142857142857146, 68.0
192.50.72.1, None, 2907, [2907], 240.26666666666668, 0.0
58.138.108.114, 2497, 2497, [2497], 244.578125, 28.0
58.138.88.21, 2497, 2497, [2497], 247.69, 28.0
202.237.6.1, None, 2907, [2907], 240.33333333333334, 0.0
150.99.189.66, 2907, 2907, [2907], 238.30769230769232, 28.0
160.13.133.146, 2497, 2497, [2497], 241.7, 28.0
58.138.89.150, None, 2497, [2497], 249.0, 68.0
210.138.46.98, 2497, 2497, [2497], 240.22222222222223, 28.0
210.138.12.141, 2497, 2497, [2497], 239.84615384615384, 28.0
210.173.0.1, None, 2497, [], 243.35, 0.0
164.161.11.1, None, 2907, [], 240.17391304347825, 0.0
192.47.1.1, None, 2907, [], 238.68421052631578, 0.0
58.138.104.137, None, 2497, [2497], 245.9124700239808, 68.0
202.245.196.1, None, 2907, [], 240.53333333333333, 0.0
202.24.92.1, None, 2497, [2497], 240.04761904761904, 0.0
210.148.159.209, None, 2497, [2497], 253.0, 68.0
202.35.227.254, 2907, 2907, [2907], 238.27777777777777, 28.0
202.242.231.1, None, 2907, [], 240.21052631578948, 0.0
150.99.198.67, 2907, 2907, [2907], 237.64705882352942, 28.0
58.138.105.198, 2497, 2497, [2497], 241.4, 28.0
160.198.0.1, None, 2907, [], 239.52941176470588, 0.0
58.138.104.45, None, 2497, [], 246.0, 68.0
202.232.88.220, 2497, 2497, [2497], 241.64705882352942, 28.0
202.208.25.1, None, 2907, [2907], 46.61538461538461, 0.0
150.99.89.164, 2907, 2907, [2907], 244.0, 28.0
150.99.69.104, 2907, 2907, [2907], 245.0, 28.0
210.142.144.1, None, 2497, [2497], 240.89473684210526, 0.0
150.99.184.138, 2907, 2907, [2907], 240.35294117647058, 28.0
58.138.89.177, None, 2497, [2497], 247.6, 28.0
150.99.194.174, 2907, 2907, [2907], 237.7058823529412, 28.0
58.138.98.37, 2497, 2497, [], 245.6335403726708, 28.0
58.138.106.233, None, 2497, [2497], 246.22413793103448, 68.0
150.99.192.186, 2907, 2907, [2907], 50.46153846153846, 68.0
58.138.108.118, 2497, 2497, [2497], 244.8, 28.0
150.99.187.114, None, 2907, [2907], 112.24, 28.0
150.99.197.198, 2907, 2907, [2907], 238.53333333333333, 68.0
150.99.184.62, 2907, 2907, [], 49.95, 68.0
202.19.228.135, 2497, 2497, [2497], 241.5, 28.0
58.138.107.2, 2497, 2497, [2497], 243.0, 28.0
133.127.0.1, None, 2497, [2497], 241.33333333333334, 0.0
58.138.88.73, None, 2497, [2497], 249.0, 68.0
192.51.228.1, None, 2497, [2497], 243.68421052631578, 0.0
58.138.88.29, None, 2497, [2497], 247.1875, 28.0
150.48.0.125, None, 2497, [2497], 241.07142857142858, 28.0
58.138.89.57, 2497, 2497, [], 243.0, 28.0
157.65.216.1, None, 2497, [], 244.8125, 0.0
133.187.0.1, None, 2907, [2907], 238.25, 0.0
202.243.234.1, None, 2907, [], 239.8125, 0.0
150.99.193.250, 2907, 2907, [], 239.0, 28.0
202.48.128.1, None, 2907, [2907], 240.73333333333332, 0.0
202.23.72.1, None, 2907, [], 239.0, 0.0
160.238.40.1, None, 2907, [], 235.85714285714286, 0.0
202.240.137.1, None, 2907, [], 238.45, 0.0
163.51.168.1, None, 2907, [], 237.6315789473684, 0.0
192.244.228.1, None, 2907, [2907], 49.57142857142857, 0.0
58.138.118.9, None, 2497, [2497], 249.0, 68.0
150.99.89.192, 2907, 2907, [2907], 241.0, 28.0
150.99.198.134, 2907, 2907, [2907], 239.13274336283186, 28.0
210.142.128.33, 2497, 2497, [2497], 241.21212121212122, 28.0
150.99.193.134, 131159, 2907, [2907], 235.53846153846155, 28.0
202.34.68.1, None, 2497, [2497], 241.75, 0.0
133.87.0.1, None, 2907, [], 238.21052631578948, 0.0
150.99.190.62, 2907, 2907, [2907], 240.33333333333334, 68.0
163.136.21.209, 2907, 2907, [2907], 236.9375, 28.0
58.138.84.13, 2497, 2497, [2497], 244.33333333333334, 28.0
133.62.1.26, 2907, 2907, [2907], 237.19230769230768, 28.0
150.99.188.70, 2907, 2907, [], 48.888888888888886, 28.0
210.130.142.242, 2497, 2497, [2497], 243.52380952380952, 28.0
