67.159.9.1, None, 174, [], 243.8, 0.0
84.181.61.151, None, 3320, [], 255.0, 0.0
85.88.139.134, 8220, 8220, [8220], 243.75, 28.0
62.149.50.230, 6908, 6908, [6908], 241.0, 28.0
104.123.128.1, None, 1299, [1299], 244.16666666666666, 14.0
209.85.247.143, 15169, 15169, [15169], 241.5, 140.0
185.155.77.60, None, 203815, [203815], 255.0, 0.0
23.35.160.1, None, 20940, [], 243.42857142857142, 0.0
108.170.236.37, 15169, 15169, [15169], 247.0, 140.0
37.252.250.1, None, 42473, [42473], 242.57142857142858, 0.0
217.239.42.42, 3320, 3320, [], 248.5, 68.0
84.147.9.23, None, 3320, [3320], 255.0, 0.0
108.170.236.232, 15169, 15169, [15169], 244.25, 140.0
106.11.144.18, 37963, 37963, [37963], 238.0, 28.0
116.0.85.9, 6453, 6453, [6453], 246.57181571815718, 133.0189701897019
151.6.163.72, 1267, 1267, [1267], 126.0, 28.0
37.29.105.153, 31133, 6471, [559], 252.0, 28.0
141.62.0.1, None, 553, [553], 51.1, 0.0
198.231.12.1, None, 8928, [8928], 243.45, 0.0
172.92.1.230, None, 11404, [11404], 255.0, 0.0
193.192.255.42, 6730, 6730, [], 243.78947368421052, 28.0
213.174.87.1, None, 3246, [3246], 240.1875, 14.0
90.77.50.32, None, 12479, [12479], 51.0, 28.0
1.208.28.90, 3786, 3786, [], 238.44859813084113, 28.0
1.208.87.190, 3786, 3786, [3786], 47.666666666666664, 68.0
178.117.126.209, None, 6848, [], 255.0, 0.0
217.236.149.88, None, 3320, [], 255.0, 0.0
87.186.239.74, None, 3320, [3320], 253.0, 68.0
166.63.199.1, None, 1273, [1273], 244.5, 0.0
149.6.34.5, 174, 174, [559], 247.11688311688312, 68.0
38.106.226.1, None, 174, [], 242.57142857142858, 0.0
198.206.164.24, 8075, 8075, [8075], 243.0, 144.0
122.180.2.1, None, 24560, [], 242.75, 0.0
217.246.182.245, None, 3320, [], 255.0, 0.0
78.188.240.1, None, 9121, [], 49.2, 0.0
62.245.87.212, None, 6830, [], 255.0, 0.0
66.28.4.45, None, 174, [174], 248.66336633663366, 68.0
203.86.72.1, None, 4847, [], 238.55555555555554, 0.0
64.47.128.103, 19855, 19855, [19855], 51.705882352941174, 28.0
154.44.180.1, None, 174, [174], 242.84313725490196, 13.72549019607843
50.30.100.1, None, 54075, [], 49.625, 0.0
78.160.32.1, None, 9121, [9121], 48.81818181818182, 34.0
93.219.220.10, None, 3320, [], 255.0, 0.0
88.221.220.1, None, 1273, [1273], 244.8235294117647, 13.176470588235293
23.48.220.1, None, 20940, [], 237.26666666666668, 0.0
151.33.157.190, None, 1267, [1267], 255.0, 0.0
151.70.193.91, None, 1267, [1267], 255.0, 0.0
84.116.208.10, 6830, 6830, [6830], 245.33333333333334, 140.0
195.176.176.106, 559, 559, [559], 244.0, 28.0
84.182.185.118, None, 3320, [], 255.0, 0.0
62.154.5.25, 31615, 3320, [3320], 250.0, 28.0
203.153.153.1, None, 3786, [], 236.22727272727272, 0.0
89.101.212.113, None, 6830, [6830], 252.0, 28.0
185.25.28.159, 45566, 15169, [15169], 240.75, 144.0
209.85.142.75, 15169, 15169, [15169], 245.21428571428572, 140.0
151.22.0.1, None, 1267, [1267], 242.1764705882353, 14.0
4.69.203.66, 3356, 3356, [3356, 6453, 6830, 559], 243.59271523178808, 28.0
198.27.73.12, 16276, 16276, [16276], 243.53333333333333, 28.0
62.115.120.64, None, 1299, [], 246.08050847457628, 87.79661016949153
84.133.32.112, None, 3320, [], 255.0, 0.0
88.224.48.1, None, 9121, [9121], 241.73333333333332, 14.0
194.68.93.1, None, 3246, [3246], 238.41176470588235, 0.0
185.30.80.1, 174, 174, [174], 59.0, 32.903225806451616
1.209.52.70, 3786, 3786, [3786], 240.13333333333333, 28.0
80.219.101.242, None, 6830, [6830], 255.0, 0.0
80.231.11.1, None, 6453, [6453], 245.61111111111111, 0.0
185.73.234.1, None, 24904, [24904], 246.77272727272728, 0.0
219.72.105.246, 4847, 4847, [4847], 237.5, 28.0
95.76.0.1, None, 6830, [6830], 52.333333333333336, 0.0
23.215.112.1, None, 20940, [], 242.16666666666666, 0.0
122.160.162.254, 24560, 24560, [24560], 239.6315789473684, 28.0
212.60.47.237, None, 15600, [15600], 254.0, 68.0
1.208.10.146, 17858, 3786, [3786], 46.425, 68.0
182.77.52.1, None, 24560, [], 242.21428571428572, 0.0
211.153.11.242, 4847, 4847, [], 44.75, 68.0
210.96.128.1, None, 3786, [3786], 44.588235294117645, 34.0
184.28.234.1, None, 20940, [], 242.22222222222223, 0.0
93.205.55.4, 3320, 3320, [], 255.0, 0.0
209.85.254.238, 15169, 15169, [15169], 244.7, 28.0
122.160.242.1, 24560, 24560, [24560], 50.44444444444444, 14.0
195.219.60.36, 6453, 6453, [6453], 52.97222222222222, 64.0
4.69.205.34, 3356, 3356, [3356], 56.0, 68.0
207.46.64.90, 8075, 8075, [8075], 243.0, 28.0
78.160.244.1, None, 9121, [9121], 238.92307692307693, 14.0
4.69.167.2, 3356, 3356, [3356], 58.0, 140.0
85.120.158.1, None, 6830, [6830], 241.57142857142858, 0.0
88.131.164.98, 3246, 3246, [3246], 240.04347826086956, 28.0
200.72.254.1, None, 6471, [], 241.875, 0.0
84.79.33.224, None, 12479, [], 54.0, 28.0
190.63.3.1, None, 23487, [], 242.33333333333334, 0.0
216.239.43.36, 15169, 15169, [15169], 248.6451612903226, 140.0
151.7.8.117, 1267, 1267, [1267], 113.33333333333333, 28.0
213.242.122.174, None, 3356, [3356], 244.72566371681415, 28.0
80.169.101.14, None, 8220, [], 255.0, 0.0
104.77.32.1, None, 20940, [], 241.2941176470588, 0.0
81.212.207.73, 9121, 9121, [9121], 49.583333333333336, 68.0
122.165.211.1, None, 24560, [24560], 220.75, 0.0
58.184.113.1, None, 3786, [3786], 238.0, 0.0
217.246.161.215, None, 3320, [], 255.0, 0.0
216.239.59.246, 15169, 15169, [15169], 242.625, 140.0
108.170.230.225, 15169, 15169, [15169], 242.33333333333334, 140.0
151.6.5.138, 1267, 1267, [1267], 245.88235294117646, 28.0
208.76.152.1, 11404, 11404, [11404], 49.733333333333334, 34.0
104.75.64.1, None, 1299, [], 244.76923076923077, 0.0
80.145.150.177, None, 3320, [], 255.0, 0.0
154.25.3.245, None, 174, [174], 249.73703703703703, 68.0
31.199.162.1, None, 3269, [3269], 242.53846153846155, 0.0
109.237.24.1, None, 63949, [559], 206.63636363636363, 0.0
126.211.192.86, 17676, 17676, [17676], 237.1818181818182, 28.0
93.228.92.11, None, 3320, [], 255.0, 0.0
209.85.241.43, 15169, 15169, [15169], 242.5, 140.0
31.196.54.246, 3269, 3269, [], 243.0, 28.0
217.5.116.142, None, 3320, [], 252.0, 68.0
151.7.84.3, 1267, 1267, [1267], 245.13793103448276, 28.0
209.85.245.133, None, 15169, [15169], 242.04347826086956, 140.0
85.9.52.157, None, 5588, [5588], 249.375, 140.0
84.133.22.151, None, 3320, [], 255.0, 0.0
126.17.127.66, 17676, 17676, [17676], 235.0, 28.0
109.105.102.98, 21320, 2603, [6848, 513, 12353, 21320, 6830, 559, 1299, 5588], 246.58614958448754, 28.0
93.242.115.255, None, 3320, [], 255.0, 0.0
194.93.112.1, None, 3303, [], 244.47368421052633, 0.0
209.85.255.213, 15169, 15169, [15169], 246.0, 140.0
85.109.10.1, 9121, 9121, [9121], 239.83333333333334, 14.0
209.85.251.87, None, 15169, [], 239.0, 68.0
209.85.245.68, 15169, 15169, [15169], 241.0, 28.0
81.212.215.109, 9121, 9121, [], 62.0, 68.0
87.164.72.251, None, 3320, [], 255.0, 0.0
188.142.176.1, None, 6830, [6830], 53.46666666666667, 0.0
84.116.137.185, 6830, 6830, [6830], 242.93333333333334, 140.0
85.9.32.241, None, 5588, [], 249.20628683693516, 140.0
193.200.110.1, None, 8218, [8218], 50.92307692307692, 0.0
122.166.82.1, None, 24560, [24560], 241.93333333333334, 0.0
216.239.48.73, 15169, 15169, [15169], 241.8, 28.0
8.23.226.1, None, 3356, [], 240.53846153846155, 0.0
85.118.213.1, None, 6848, [], 229.6, 0.0
108.170.225.0, 15169, 15169, [15169], 242.56521739130434, 140.0
64.47.177.1, None, 19855, [], 62.8235294117647, 0.0
154.54.6.218, None, 174, [], 245.28571428571428, 68.0
81.210.140.192, None, 6830, [6830], 252.0, 28.0
80.249.209.109, 8881, -23, [6661, 559], 248.61282051282052, 28.0
1.213.1.118, 3786, 3786, [3786], 236.52631578947367, 28.0
84.116.222.121, 6830, 6830, [6830], 243.0, 140.0
84.79.8.1, None, 12479, [], 245.07692307692307, 0.0
204.152.140.1, 8075, 8075, [8075], 240.55, 14.0
1.213.106.62, 3786, 3786, [3786], 243.41071428571428, 28.0
194.159.106.1, None, 1273, [], 243.44444444444446, 0.0
91.216.45.1, None, 3320, [3320], 244.31578947368422, 0.0
84.116.228.41, None, 6830, [6830], 247.23535062439962, 140.0
38.122.27.66, 174, 174, [174], 117.9090909090909, 53.45454545454545
178.95.144.1, 6849, 6849, [], 242.33333333333334, 0.0
79.206.90.187, None, 3320, [], 255.0, 0.0
1.208.104.38, None, 3786, [3786], 245.0, 28.0
216.239.46.151, 15169, 15169, [15169], 249.0, 140.0
84.116.221.225, None, 6830, [6830], 247.7899301373163, 139.97301854974705
72.14.239.237, 15169, 15169, [15169], 241.66666666666666, 68.0
203.233.17.62, 3786, 3786, [3786], 238.33333333333334, 28.0
213.3.210.65, 3303, 3303, [3303], 251.02459016393442, 50.032786885245905
221.110.203.178, 17676, 17676, [17676], 254.0, 28.0
81.215.105.1, None, 9121, [], 51.54545454545455, 0.0
45.64.77.1, None, 38040, [], 243.53333333333333, 0.0
74.63.75.1, None, 174, [], 245.14285714285714, 0.0
84.116.245.82, 6830, 6830, [], 245.7027027027027, 140.0
74.125.37.73, 15169, 15169, [15169], 243.875, 28.0
209.85.248.93, 15169, 15169, [15169], 248.23529411764707, 140.0
154.25.6.121, None, 174, [], 243.0, 68.0
82.90.0.1, None, 3269, [], 241.13333333333333, 0.0
193.109.238.1, None, 3320, [3320], 241.8125, 0.0
81.212.202.95, 9121, 9121, [9121], 46.935483870967744, 68.0
217.235.121.66, None, 3320, [], 255.0, 0.0
193.17.85.1, None, 203340, [203340, 559], 50.8421052631579, 14.0
213.3.220.130, None, 3303, [3303], 250.98865784499054, 28.0
217.193.117.133, 3303, 3303, [3303], 242.625, 28.0
130.59.36.117, 559, 559, [559], 244.14285714285714, 68.0
66.199.79.138, 3356, 3356, [3356], 240.64705882352942, 28.0
149.67.0.1, None, 174, [], 240.71428571428572, 0.0
192.155.84.1, None, 63949, [12353, 559, 23487], 228.2941176470588, 0.0
76.73.7.1, None, 174, [], 240.33333333333334, 0.0
93.227.77.252, None, 3320, [], 255.0, 0.0
154.54.31.230, 174, 174, [174], 241.94736842105263, 68.0
61.111.35.6, 3786, 3786, [3786], 239.03846153846155, 28.0
66.198.167.1, None, 6453, [6453], 243.4, 0.0
72.237.172.1, None, 3356, [], 242.5, 0.0
91.43.57.149, None, 3320, [], 255.0, 0.0
1.213.105.137, 3786, 3786, [3786], 241.0, 68.0
122.169.243.1, None, 24560, [], 242.3, 0.0
62.156.31.67, None, 3320, [], 255.0, 0.0
130.117.50.206, 174, 174, [], 239.2, 68.0
37.54.112.1, 6849, 6849, [], 243.0, 0.0
87.190.99.22, 3320, 3320, [3320], 243.83333333333334, 28.0
165.132.248.1, None, 3786, [], 236.20833333333334, 0.0
193.247.175.14, 3303, 3303, [3303], 242.72222222222223, 28.0
72.14.237.41, 15169, 15169, [15169], 243.54545454545453, 28.0
151.6.84.229, 1267, 1267, [1267], 244.26666666666668, 28.0
91.114.208.181, None, 8447, [], 255.0, 0.0
23.29.98.1, None, 23148, [23148], 244.41176470588235, 0.0
62.225.174.84, 3320, 3320, [], 57.7, 28.0
72.14.234.10, 15169, 15169, [15169], 244.55555555555554, 140.0
198.246.153.1, None, 3356, [3356], 240.45, 0.0
104.109.80.1, None, 20940, [], 246.04545454545453, 0.0
81.213.176.1, None, 9121, [], 50.904761904761905, 0.0
205.146.40.1, None, 174, [], 242.875, 0.0
194.39.92.1, None, 3320, [], 243.78571428571428, 0.0
104.44.224.79, 8075, 8075, [], 234.0, 140.0
134.222.48.152, None, 286, [286], 244.0, 28.0
72.14.234.195, 15169, 15169, [15169], 241.55555555555554, 28.0
87.169.147.206, None, 3320, [], 255.0, 0.0
80.154.253.225, 3320, 3320, [3320], 252.0, 68.0
85.7.148.168, None, 3303, [], 255.0, 0.0
93.233.87.135, None, 3320, [], 255.0, 0.0
216.239.35.226, 15169, 15169, [15169], 245.6, 140.0
